Fecha,Tienda,SKU,Producto,Categoría,Precio (€),Coste_unitario (€),Margen_unitario (€),Unidades_vendidas,Tipo_cliente,Canal_venta,Método_pago,Campaña,Temporada,Stock_inicial,Stock_final,Reposición_necesaria,Región
2024-12-28,París Marais,GG-CH966,Bomber Star,Chaquetas,1042.38,658.52,383.86,0,VIP,Físico,Tarjeta,Edición Limitada,Invierno,6,6,True,Europa
2024-02-28,GoldenGoose.com,GG-AC191,Cinturón Star,Accesorios,1948.7,994.25,954.45,2,Regular,Online,Tarjeta,Colección Primavera,Verano,9,7,True,Global
2024-11-16,Milán Centro,GG-SN237,Running Sole,Sneakers,1702.19,1065.93,636.26,1,Turista,Físico,Tarjeta,Navidad Exclusiva,Verano,29,28,False,Europa
2024-11-28,Milán Centro,GG-AC645,Gorra Logo,Accesorios,974.14,422.01,552.13,2,Regular,Físico,Online,,Verano,20,18,False,Europa
2024-07-19,GoldenGoose.com,GG-BO171,Tote GG,Bolsos,1648.92,766.26,882.66,3,Regular,Online,Online,Colección Primavera,Otoño,33,30,False,Global
2024-12-06,Madrid Serrano,GG-SN461,Stardan,Sneakers,1796.54,977.5,819.04,0,Regular,Físico,Tarjeta,Edición Limitada,Verano,26,26,False,Europa
2024-09-30,Madrid Serrano,GG-BO980,Mini Clutch,Bolsos,660.37,274.88,385.49,0,VIP,Físico,Online,Colaboración GGxArt,Primavera,24,24,False,Europa
2024-09-02,Tokio Ginza,GG-BO829,Star Bag,Bolsos,469.43,240.73,228.7,0,Regular,Físico,Tarjeta,Colaboración GGxArt,Primavera,26,26,False,Asia
2024-02-28,París Marais,GG-BO692,Star Bag,Bolsos,452.62,273.24,179.38,1,VIP,Físico,Tarjeta,Colaboración GGxArt,Otoño,16,15,False,Europa
2024-12-16,Madrid Serrano,GG-BO783,Star Bag,Bolsos,938.45,541.44,397.01,1,VIP,Físico,Tarjeta,Colaboración GGxArt,Otoño,26,25,False,Europa
2024-05-23,NY Soho,GG-SN541,Super-Star,Sneakers,1852.34,1110.54,741.8,2,Regular,Físico,Online,Edición Limitada,Invierno,12,10,False,EE.UU.
2024-12-06,Madrid Serrano,GG-BO153,Star Bag,Bolsos,1340.82,805.45,535.37,1,VIP,Físico,Tarjeta,Navidad Exclusiva,Otoño,28,27,False,Europa
2024-05-03,NY Soho,GG-AC204,Bufanda Lux,Accesorios,1363.53,650.71,712.82,2,Regular,Físico,Tarjeta,Colaboración GGxArt,Verano,29,27,False,EE.UU.
2024-07-20,GoldenGoose.com,GG-BO680,Star Bag,Bolsos,796.51,349.83,446.68,2,Turista,Online,Online,Colección Primavera,Primavera,9,7,True,Global
2024-03-27,NY Soho,GG-AC143,Gorra Logo,Accesorios,690.73,342.86,347.87,2,VIP,Físico,Tarjeta,Colección Primavera,Primavera,13,11,False,EE.UU.
2024-02-25,GoldenGoose.com,GG-AC994,Bufanda Lux,Accesorios,606.34,338.42,267.92,2,Regular,Online,Tarjeta,Colaboración GGxArt,Otoño,8,6,True,Global
2024-08-21,NY Soho,GG-CH841,Leather Biker,Chaquetas,1158.53,675.76,482.77,1,VIP,Físico,Tarjeta,Navidad Exclusiva,Otoño,8,7,True,EE.UU.
2024-12-09,París Marais,GG-BO671,Star Bag,Bolsos,1185.13,750.46,434.67,3,Turista,Físico,Online,Navidad Exclusiva,Otoño,8,5,True,Europa
2024-08-24,Milán Centro,GG-AC339,Cinturón Star,Accesorios,627.37,286.42,340.95,3,Regular,Físico,Tarjeta,Edición Limitada,Invierno,26,23,False,Europa
2024-04-21,GoldenGoose.com,GG-BO435,Tote GG,Bolsos,604.53,301.84,302.69,0,VIP,Online,Online,Edición Limitada,Otoño,24,24,False,Global
2024-08-14,GoldenGoose.com,GG-AC420,Cinturón Star,Accesorios,1835.76,935.98,899.78,1,Regular,Online,Online,Colección Primavera,Primavera,23,22,False,Global
2024-09-06,NY Soho,GG-BO174,Tote GG,Bolsos,652.55,284.61,367.94,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Verano,17,15,False,EE.UU.
2024-01-10,NY Soho,GG-BO204,Tote GG,Bolsos,468.42,277.25,191.17,0,VIP,Físico,Tarjeta,Colaboración GGxArt,Invierno,30,30,False,EE.UU.
2024-02-14,Milán Centro,GG-SN600,Stardan,Sneakers,737.63,425.92,311.71,0,Turista,Físico,Tarjeta,Navidad Exclusiva,Primavera,5,5,True,Europa
2024-08-10,Tokio Ginza,GG-SN573,Running Sole,Sneakers,986.58,560.93,425.65,0,VIP,Físico,Online,Colaboración GGxArt,Primavera,30,30,False,Asia
2024-01-03,Madrid Serrano,GG-BO178,Mini Clutch,Bolsos,739.47,320.4,419.07,1,Turista,Físico,Tarjeta,Edición Limitada,Primavera,18,17,False,Europa
2024-07-08,Milán Centro,GG-BO185,Mini Clutch,Bolsos,678.22,437.82,240.4,1,VIP,Físico,Tarjeta,Colección Primavera,Otoño,9,8,True,Europa
2024-01-28,Tokio Ginza,GG-AC853,Bufanda Lux,Accesorios,1338.44,772.44,566.0,2,Regular,Físico,Online,,Verano,23,21,False,Asia
2024-10-07,GoldenGoose.com,GG-CH166,Leather Biker,Chaquetas,478.38,278.64,199.74,4,Regular,Online,Online,Edición Limitada,Invierno,27,23,False,Global
2024-10-22,Madrid Serrano,GG-CH631,Bomber Star,Chaquetas,1718.83,883.32,835.51,3,VIP,Físico,Online,Navidad Exclusiva,Primavera,31,28,False,Europa
2024-01-23,NY Soho,GG-BO525,Star Bag,Bolsos,1775.85,779.35,996.5,1,Regular,Físico,Tarjeta,Colección Primavera,Verano,28,27,False,EE.UU.
2024-02-22,Madrid Serrano,GG-AC987,Gorra Logo,Accesorios,1036.53,564.88,471.65,0,Turista,Físico,Online,Edición Limitada,Invierno,25,25,False,Europa
2024-10-19,GoldenGoose.com,GG-BO677,Star Bag,Bolsos,550.98,274.5,276.48,1,VIP,Online,Tarjeta,Colección Primavera,Invierno,10,9,True,Global
2024-12-12,GoldenGoose.com,GG-BO574,Star Bag,Bolsos,725.13,365.93,359.2,2,Regular,Online,Tarjeta,Colección Primavera,Verano,27,25,False,Global
2024-11-19,Milán Centro,GG-SN770,Stardan,Sneakers,896.48,509.74,386.74,0,Regular,Físico,Tarjeta,Edición Limitada,Invierno,8,8,True,Europa
2024-07-19,GoldenGoose.com,GG-CH832,Denim Glow,Chaquetas,1207.38,729.84,477.54,1,Turista,Online,Tarjeta,Navidad Exclusiva,Primavera,7,6,True,Global
2024-04-24,GoldenGoose.com,GG-CH868,Leather Biker,Chaquetas,1569.08,955.55,613.53,0,Regular,Online,Tarjeta,Navidad Exclusiva,Verano,14,14,False,Global
2024-08-11,Milán Centro,GG-BO962,Star Bag,Bolsos,1001.09,608.11,392.98,1,Regular,Físico,Online,,Primavera,14,13,False,Europa
2024-02-24,Tokio Ginza,GG-CH640,Leather Biker,Chaquetas,609.41,290.95,318.46,3,VIP,Físico,Tarjeta,Colaboración GGxArt,Invierno,17,14,False,Asia
2024-07-09,París Marais,GG-BO337,Star Bag,Bolsos,557.51,255.41,302.1,0,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,26,26,False,Europa
2024-03-19,Madrid Serrano,GG-BO849,Mini Clutch,Bolsos,1808.57,869.2,939.37,2,VIP,Físico,Online,Navidad Exclusiva,Primavera,21,19,False,Europa
2024-05-07,Tokio Ginza,GG-BO972,Star Bag,Bolsos,854.64,476.08,378.56,0,VIP,Físico,Tarjeta,Navidad Exclusiva,Otoño,24,24,False,Asia
2024-07-12,Madrid Serrano,GG-AC257,Bufanda Lux,Accesorios,1632.76,707.93,924.83,2,VIP,Físico,Online,Edición Limitada,Verano,19,17,False,Europa
2024-10-11,París Marais,GG-SN350,Ball Star,Sneakers,1130.99,461.68,669.31,2,VIP,Físico,Online,Navidad Exclusiva,Otoño,25,23,False,Europa
2024-02-25,París Marais,GG-CH625,Leather Biker,Chaquetas,1734.09,1110.01,624.08,0,Turista,Físico,Tarjeta,Colección Primavera,Primavera,6,6,True,Europa
2024-02-09,Madrid Serrano,GG-SN673,Running Sole,Sneakers,1921.22,1238.44,682.78,0,Turista,Físico,Tarjeta,Edición Limitada,Primavera,26,26,False,Europa
2024-02-14,Madrid Serrano,GG-AC357,Gorra Logo,Accesorios,1116.81,515.56,601.25,0,Regular,Físico,Online,Edición Limitada,Invierno,19,19,False,Europa
2024-02-21,NY Soho,GG-CH558,Bomber Star,Chaquetas,653.5,417.63,235.87,1,VIP,Físico,Tarjeta,Colaboración GGxArt,Primavera,12,11,False,EE.UU.
2024-10-17,Milán Centro,GG-AC163,Gorra Logo,Accesorios,772.98,426.5,346.48,0,Turista,Físico,Tarjeta,Edición Limitada,Invierno,10,10,False,Europa
2024-04-07,GoldenGoose.com,GG-SN155,Super-Star,Sneakers,1793.87,913.52,880.35,3,Regular,Online,Tarjeta,Colaboración GGxArt,Primavera,16,13,False,Global
2024-01-16,GoldenGoose.com,GG-AC943,Cinturón Star,Accesorios,838.82,448.99,389.83,4,Regular,Online,Online,Colaboración GGxArt,Verano,29,25,False,Global
2024-03-07,París Marais,GG-SN344,Stardan,Sneakers,1901.88,818.27,1083.61,4,VIP,Físico,Tarjeta,Colección Primavera,Primavera,31,27,False,Europa
2024-08-23,NY Soho,GG-AC722,Gorra Logo,Accesorios,1406.42,750.89,655.53,0,VIP,Físico,Tarjeta,Colaboración GGxArt,Otoño,17,17,False,EE.UU.
2024-11-07,Madrid Serrano,GG-AC614,Bufanda Lux,Accesorios,633.15,298.15,335.0,2,Regular,Físico,Online,Navidad Exclusiva,Otoño,29,27,False,Europa
2024-12-19,París Marais,GG-AC406,Gorra Logo,Accesorios,600.74,243.72,357.02,1,Regular,Físico,Tarjeta,,Invierno,25,24,False,Europa
2024-09-19,GoldenGoose.com,GG-CH302,Bomber Star,Chaquetas,1714.49,938.81,775.68,0,Regular,Online,Online,Colaboración GGxArt,Primavera,27,27,False,Global
2024-09-29,GoldenGoose.com,GG-CH627,Denim Glow,Chaquetas,1540.66,848.57,692.09,4,VIP,Online,Online,,Primavera,25,21,False,Global
2024-11-25,París Marais,GG-CH483,Denim Glow,Chaquetas,624.31,320.87,303.44,2,Turista,Físico,Tarjeta,Colaboración GGxArt,Invierno,12,10,False,Europa
2024-09-06,GoldenGoose.com,GG-SN512,Stardan,Sneakers,1616.79,840.24,776.55,1,VIP,Online,Tarjeta,Navidad Exclusiva,Primavera,13,12,False,Global
2024-12-02,Tokio Ginza,GG-SN745,Ball Star,Sneakers,483.2,244.66,238.54,0,Regular,Físico,Online,,Primavera,29,29,False,Asia
2024-04-12,París Marais,GG-BO639,Mini Clutch,Bolsos,1826.65,832.69,993.96,0,Turista,Físico,Tarjeta,Edición Limitada,Invierno,28,28,False,Europa
2024-02-10,NY Soho,GG-SN392,Super-Star,Sneakers,1763.54,914.58,848.96,3,Regular,Físico,Tarjeta,Colección Primavera,Verano,9,6,True,EE.UU.
2024-10-20,Tokio Ginza,GG-CH430,Bomber Star,Chaquetas,1362.73,816.1,546.63,7,Regular,Físico,Tarjeta,,Otoño,23,16,False,Asia
2024-03-24,París Marais,GG-BO797,Star Bag,Bolsos,742.8,366.95,375.85,2,Turista,Físico,Online,Edición Limitada,Invierno,25,23,False,Europa
2024-02-08,Madrid Serrano,GG-SN174,Stardan,Sneakers,1553.0,864.77,688.23,2,VIP,Físico,Online,Edición Limitada,Otoño,13,11,False,Europa
2024-04-21,GoldenGoose.com,GG-SN997,Running Sole,Sneakers,1151.06,612.38,538.68,3,Regular,Online,Tarjeta,Edición Limitada,Verano,12,9,True,Global
2024-12-29,NY Soho,GG-AC495,Gorra Logo,Accesorios,857.74,463.63,394.11,1,VIP,Físico,Tarjeta,Colaboración GGxArt,Invierno,17,16,False,EE.UU.
2024-11-19,Tokio Ginza,GG-AC476,Gorra Logo,Accesorios,1360.24,607.42,752.82,3,Turista,Físico,Tarjeta,Colección Primavera,Verano,16,13,False,Asia
2024-06-30,Madrid Serrano,GG-AC499,Cinturón Star,Accesorios,585.72,339.15,246.57,2,Regular,Físico,Online,Colaboración GGxArt,Invierno,12,10,False,Europa
2024-08-26,NY Soho,GG-CH534,Bomber Star,Chaquetas,1700.35,1089.64,610.71,3,Turista,Físico,Tarjeta,Colaboración GGxArt,Primavera,28,25,False,EE.UU.
2024-04-26,París Marais,GG-SN999,Ball Star,Sneakers,1735.91,1087.08,648.83,2,Regular,Físico,Online,Colección Primavera,Verano,25,23,False,Europa
2024-03-27,Madrid Serrano,GG-BO151,Mini Clutch,Bolsos,1823.66,1102.85,720.81,0,Turista,Físico,Online,,Verano,16,16,False,Europa
2024-12-05,Milán Centro,GG-AC804,Cinturón Star,Accesorios,1554.09,741.56,812.53,2,Regular,Físico,Tarjeta,Edición Limitada,Otoño,31,29,False,Europa
2024-02-19,París Marais,GG-BO382,Tote GG,Bolsos,1777.43,926.75,850.68,1,Regular,Físico,Online,,Otoño,10,9,True,Europa
2024-04-03,GoldenGoose.com,GG-BO321,Mini Clutch,Bolsos,1789.67,1158.44,631.23,1,VIP,Online,Tarjeta,,Primavera,30,29,False,Global
2024-05-15,NY Soho,GG-BO617,Tote GG,Bolsos,1719.2,1015.85,703.35,1,Regular,Físico,Online,Edición Limitada,Invierno,25,24,False,EE.UU.
2024-11-12,Madrid Serrano,GG-CH205,Denim Glow,Chaquetas,639.58,322.05,317.53,1,Regular,Físico,Online,,Otoño,18,17,False,Europa
2024-11-10,Madrid Serrano,GG-SN967,Running Sole,Sneakers,605.11,258.14,346.97,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Invierno,7,5,True,Europa
2024-06-25,NY Soho,GG-CH767,Denim Glow,Chaquetas,852.69,440.09,412.6,3,Regular,Físico,Online,,Otoño,25,22,False,EE.UU.
2024-09-20,Milán Centro,GG-SN537,Super-Star,Sneakers,1398.83,719.48,679.35,0,Turista,Físico,Online,,Invierno,10,10,False,Europa
2024-06-24,NY Soho,GG-AC245,Bufanda Lux,Accesorios,1485.81,600.09,885.72,1,VIP,Físico,Tarjeta,Colaboración GGxArt,Otoño,18,17,False,EE.UU.
2024-06-24,GoldenGoose.com,GG-CH150,Bomber Star,Chaquetas,834.8,348.31,486.49,1,VIP,Online,Tarjeta,Navidad Exclusiva,Otoño,7,6,True,Global
2024-07-18,Milán Centro,GG-SN485,Ball Star,Sneakers,874.82,393.9,480.92,2,VIP,Físico,Tarjeta,Edición Limitada,Invierno,18,16,False,Europa
2024-06-23,Tokio Ginza,GG-SN445,Ball Star,Sneakers,1309.21,688.56,620.65,4,Regular,Físico,Online,Colección Primavera,Otoño,17,13,False,Asia
2024-04-04,NY Soho,GG-BO257,Tote GG,Bolsos,1896.79,838.17,1058.62,0,VIP,Físico,Online,Edición Limitada,Otoño,18,18,False,EE.UU.
2024-08-03,Tokio Ginza,GG-AC437,Cinturón Star,Accesorios,1275.65,707.84,567.81,2,Turista,Físico,Online,Colección Primavera,Primavera,7,5,True,Asia
2024-06-23,Milán Centro,GG-SN857,Super-Star,Sneakers,631.42,296.25,335.17,2,Turista,Físico,Online,Colaboración GGxArt,Otoño,16,14,False,Europa
2024-08-23,NY Soho,GG-BO968,Tote GG,Bolsos,949.06,431.11,517.95,1,Regular,Físico,Tarjeta,,Invierno,30,29,False,EE.UU.
2024-08-17,Madrid Serrano,GG-BO911,Tote GG,Bolsos,936.74,421.35,515.39,3,Turista,Físico,Online,Colección Primavera,Invierno,12,9,True,Europa
2024-01-06,Tokio Ginza,GG-SN472,Stardan,Sneakers,1892.94,1193.98,698.96,1,Regular,Físico,Online,Edición Limitada,Otoño,29,28,False,Asia
2024-10-16,Madrid Serrano,GG-AC720,Bufanda Lux,Accesorios,1151.6,480.27,671.33,4,Regular,Físico,Tarjeta,Edición Limitada,Primavera,25,21,False,Europa
2024-04-26,Tokio Ginza,GG-BO144,Mini Clutch,Bolsos,1915.5,1058.27,857.23,2,Regular,Físico,Online,Edición Limitada,Verano,10,8,True,Asia
2024-09-09,GoldenGoose.com,GG-CH357,Denim Glow,Chaquetas,1995.34,1114.12,881.22,1,Regular,Online,Tarjeta,Colección Primavera,Verano,15,14,False,Global
2024-02-24,NY Soho,GG-CH756,Denim Glow,Chaquetas,1470.94,790.22,680.72,1,Turista,Físico,Tarjeta,,Verano,31,30,False,EE.UU.
2024-06-23,Madrid Serrano,GG-BO254,Tote GG,Bolsos,463.88,272.13,191.75,1,Regular,Físico,Tarjeta,Edición Limitada,Verano,9,8,True,Europa
2024-03-02,GoldenGoose.com,GG-BO597,Tote GG,Bolsos,602.59,290.12,312.47,1,Turista,Online,Tarjeta,Colaboración GGxArt,Otoño,26,25,False,Global
2024-12-21,París Marais,GG-AC957,Gorra Logo,Accesorios,1092.9,567.87,525.03,2,Regular,Físico,Tarjeta,Edición Limitada,Otoño,7,5,True,Europa
2024-07-30,Madrid Serrano,GG-SN536,Super-Star,Sneakers,1348.46,639.53,708.93,0,Regular,Físico,Online,,Otoño,9,9,True,Europa
2024-03-13,GoldenGoose.com,GG-CH543,Bomber Star,Chaquetas,1532.24,742.35,789.89,2,Regular,Online,Tarjeta,Colaboración GGxArt,Verano,9,7,True,Global
2024-12-07,GoldenGoose.com,GG-AC658,Bufanda Lux,Accesorios,1234.09,592.03,642.06,2,Regular,Online,Tarjeta,,Verano,9,7,True,Global
2024-01-26,NY Soho,GG-CH625,Denim Glow,Chaquetas,1629.05,1013.75,615.3,2,Turista,Físico,Online,Navidad Exclusiva,Verano,32,30,False,EE.UU.
2024-06-20,Milán Centro,GG-AC252,Cinturón Star,Accesorios,816.97,357.89,459.08,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Primavera,16,14,False,Europa
2024-03-26,París Marais,GG-BO207,Star Bag,Bolsos,1523.07,681.11,841.96,0,Turista,Físico,Tarjeta,Colección Primavera,Verano,17,17,False,Europa
2024-01-24,Madrid Serrano,GG-BO806,Star Bag,Bolsos,949.71,393.88,555.83,0,Turista,Físico,Tarjeta,Edición Limitada,Primavera,22,22,False,Europa
2024-11-01,GoldenGoose.com,GG-AC902,Cinturón Star,Accesorios,1006.3,635.96,370.34,0,Regular,Online,Tarjeta,Colección Primavera,Primavera,25,25,False,Global
2024-09-14,París Marais,GG-CH428,Bomber Star,Chaquetas,1244.48,728.88,515.6,0,VIP,Físico,Tarjeta,Colección Primavera,Invierno,25,25,False,Europa
2024-06-10,GoldenGoose.com,GG-BO935,Mini Clutch,Bolsos,559.29,246.21,313.08,0,Regular,Online,Tarjeta,,Invierno,26,26,False,Global
2024-10-10,GoldenGoose.com,GG-CH914,Leather Biker,Chaquetas,1603.56,873.93,729.63,4,Regular,Online,Online,Navidad Exclusiva,Otoño,19,15,False,Global
2024-10-11,Milán Centro,GG-BO685,Tote GG,Bolsos,1696.62,768.96,927.66,1,Regular,Físico,Tarjeta,Colección Primavera,Otoño,29,28,False,Europa
2024-07-16,Tokio Ginza,GG-SN483,Stardan,Sneakers,1473.45,601.24,872.21,1,VIP,Físico,Online,Colección Primavera,Primavera,21,20,False,Asia
2024-10-24,Milán Centro,GG-SN764,Stardan,Sneakers,587.83,376.62,211.21,1,VIP,Físico,Tarjeta,Colaboración GGxArt,Primavera,18,17,False,Europa
2024-04-17,Madrid Serrano,GG-BO181,Mini Clutch,Bolsos,1515.43,877.15,638.28,1,Regular,Físico,Online,Edición Limitada,Primavera,30,29,False,Europa
2024-10-16,Tokio Ginza,GG-CH358,Leather Biker,Chaquetas,1598.19,777.43,820.76,1,Regular,Físico,Tarjeta,Colaboración GGxArt,Verano,12,11,False,Asia
2024-10-15,NY Soho,GG-SN984,Super-Star,Sneakers,618.36,351.0,267.36,2,VIP,Físico,Tarjeta,Colaboración GGxArt,Verano,14,12,False,EE.UU.
2024-08-16,Milán Centro,GG-AC822,Cinturón Star,Accesorios,1643.66,711.4,932.26,4,Regular,Físico,Online,Navidad Exclusiva,Primavera,31,27,False,Europa
2024-12-10,París Marais,GG-AC999,Gorra Logo,Accesorios,533.44,229.27,304.17,3,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,15,12,False,Europa
2024-11-29,NY Soho,GG-AC969,Bufanda Lux,Accesorios,1739.89,1066.69,673.2,0,VIP,Físico,Tarjeta,Colección Primavera,Otoño,7,7,True,EE.UU.
2024-08-07,GoldenGoose.com,GG-BO274,Tote GG,Bolsos,1372.51,649.59,722.92,2,Regular,Online,Online,Navidad Exclusiva,Primavera,20,18,False,Global
2024-07-04,GoldenGoose.com,GG-BO169,Mini Clutch,Bolsos,740.56,461.98,278.58,1,Regular,Online,Online,Edición Limitada,Otoño,18,17,False,Global
2024-07-02,GoldenGoose.com,GG-BO954,Star Bag,Bolsos,692.28,370.76,321.52,2,Regular,Online,Online,Edición Limitada,Verano,15,13,False,Global
2024-01-04,Madrid Serrano,GG-BO462,Star Bag,Bolsos,1746.77,1019.29,727.48,3,Turista,Físico,Online,Colección Primavera,Invierno,20,17,False,Europa
2024-07-20,Madrid Serrano,GG-SN526,Super-Star,Sneakers,1891.59,816.84,1074.75,1,Regular,Físico,Tarjeta,Colección Primavera,Primavera,31,30,False,Europa
2024-06-06,NY Soho,GG-CH464,Bomber Star,Chaquetas,1471.49,634.65,836.84,1,Turista,Físico,Online,Colaboración GGxArt,Otoño,21,20,False,EE.UU.
2024-10-20,Madrid Serrano,GG-CH370,Denim Glow,Chaquetas,1788.1,795.34,992.76,0,Regular,Físico,Online,,Otoño,29,29,False,Europa
2024-06-21,GoldenGoose.com,GG-SN100,Stardan,Sneakers,1448.85,773.84,675.01,0,VIP,Online,Online,Colección Primavera,Primavera,22,22,False,Global
2024-09-29,NY Soho,GG-BO132,Tote GG,Bolsos,864.43,499.55,364.88,3,VIP,Físico,Tarjeta,Edición Limitada,Otoño,31,28,False,EE.UU.
2024-11-12,GoldenGoose.com,GG-CH316,Denim Glow,Chaquetas,595.59,386.0,209.59,1,Turista,Online,Tarjeta,Edición Limitada,Invierno,9,8,True,Global
2024-05-17,Madrid Serrano,GG-AC485,Gorra Logo,Accesorios,503.25,251.89,251.36,1,Regular,Físico,Tarjeta,,Primavera,11,10,False,Europa
2024-10-27,NY Soho,GG-AC616,Cinturón Star,Accesorios,1746.73,1098.22,648.51,2,Regular,Físico,Tarjeta,,Invierno,18,16,False,EE.UU.
2024-03-01,Madrid Serrano,GG-BO595,Mini Clutch,Bolsos,713.49,457.15,256.34,1,Regular,Físico,Online,Colaboración GGxArt,Primavera,30,29,False,Europa
2024-08-07,Milán Centro,GG-SN588,Ball Star,Sneakers,1331.68,697.46,634.22,3,Regular,Físico,Online,Edición Limitada,Invierno,10,7,True,Europa
2024-09-06,Milán Centro,GG-CH629,Bomber Star,Chaquetas,1211.89,683.88,528.01,1,VIP,Físico,Online,Navidad Exclusiva,Invierno,7,6,True,Europa
2024-05-14,Madrid Serrano,GG-CH482,Bomber Star,Chaquetas,1607.97,724.88,883.09,4,Regular,Físico,Online,Navidad Exclusiva,Otoño,16,12,False,Europa
2024-09-05,París Marais,GG-SN106,Ball Star,Sneakers,1269.17,768.78,500.39,1,VIP,Físico,Online,Colección Primavera,Otoño,8,7,True,Europa
2024-08-03,Tokio Ginza,GG-AC684,Bufanda Lux,Accesorios,1301.42,584.21,717.21,1,Regular,Físico,Online,Navidad Exclusiva,Invierno,24,23,False,Asia
2024-05-31,NY Soho,GG-SN684,Super-Star,Sneakers,684.41,343.34,341.07,2,Turista,Físico,Tarjeta,Navidad Exclusiva,Verano,22,20,False,EE.UU.
2024-08-21,Tokio Ginza,GG-SN890,Ball Star,Sneakers,828.24,396.79,431.45,2,Regular,Físico,Tarjeta,Navidad Exclusiva,Otoño,27,25,False,Asia
2024-08-19,París Marais,GG-BO169,Tote GG,Bolsos,800.62,368.71,431.91,2,Regular,Físico,Online,Colección Primavera,Otoño,20,18,False,Europa
2024-05-20,Madrid Serrano,GG-AC217,Bufanda Lux,Accesorios,574.05,276.79,297.26,3,Regular,Físico,Tarjeta,Navidad Exclusiva,Invierno,33,30,False,Europa
2024-02-11,Tokio Ginza,GG-AC507,Bufanda Lux,Accesorios,831.08,510.94,320.14,1,Turista,Físico,Online,Edición Limitada,Verano,6,5,True,Asia
2024-10-15,GoldenGoose.com,GG-BO900,Star Bag,Bolsos,1359.38,655.78,703.6,0,VIP,Online,Tarjeta,Edición Limitada,Primavera,22,22,False,Global
2024-07-13,GoldenGoose.com,GG-CH985,Denim Glow,Chaquetas,831.68,357.67,474.01,0,VIP,Online,Tarjeta,,Primavera,30,30,False,Global
2024-01-23,Milán Centro,GG-AC268,Gorra Logo,Accesorios,1949.19,1042.34,906.85,2,VIP,Físico,Online,,Verano,24,22,False,Europa
2024-05-19,Milán Centro,GG-CH538,Denim Glow,Chaquetas,1083.42,463.59,619.83,2,Regular,Físico,Online,Colección Primavera,Invierno,21,19,False,Europa
2024-03-31,GoldenGoose.com,GG-SN136,Stardan,Sneakers,735.7,379.0,356.7,3,VIP,Online,Online,Colaboración GGxArt,Invierno,20,17,False,Global
2024-06-10,Milán Centro,GG-AC335,Bufanda Lux,Accesorios,1174.17,606.66,567.51,1,Regular,Físico,Tarjeta,Colaboración GGxArt,Primavera,24,23,False,Europa
2024-04-05,Madrid Serrano,GG-SN594,Stardan,Sneakers,1196.24,516.08,680.16,3,Regular,Físico,Online,,Invierno,13,10,False,Europa
2024-03-14,NY Soho,GG-SN384,Stardan,Sneakers,953.45,411.61,541.84,1,Regular,Físico,Tarjeta,Colección Primavera,Primavera,12,11,False,EE.UU.
2024-08-22,París Marais,GG-SN978,Stardan,Sneakers,1938.29,801.65,1136.64,1,Turista,Físico,Online,Colección Primavera,Verano,7,6,True,Europa
2024-07-21,París Marais,GG-BO944,Star Bag,Bolsos,523.37,323.72,199.65,1,VIP,Físico,Online,Edición Limitada,Invierno,26,25,False,Europa
2024-11-14,GoldenGoose.com,GG-BO865,Star Bag,Bolsos,1431.31,705.38,725.93,2,Regular,Online,Tarjeta,Navidad Exclusiva,Invierno,14,12,False,Global
2024-06-16,GoldenGoose.com,GG-AC773,Gorra Logo,Accesorios,1983.73,1215.21,768.52,1,Turista,Online,Tarjeta,Colección Primavera,Otoño,7,6,True,Global
2024-06-07,Tokio Ginza,GG-CH203,Denim Glow,Chaquetas,1179.81,747.93,431.88,1,Regular,Físico,Tarjeta,Colaboración GGxArt,Invierno,23,22,False,Asia
2024-02-18,Madrid Serrano,GG-CH991,Leather Biker,Chaquetas,1477.62,773.59,704.03,2,Turista,Físico,Tarjeta,Colección Primavera,Invierno,16,14,False,Europa
2024-01-18,Milán Centro,GG-CH599,Bomber Star,Chaquetas,789.61,497.71,291.9,1,VIP,Físico,Online,Colección Primavera,Verano,12,11,False,Europa
2024-05-25,Milán Centro,GG-BO433,Mini Clutch,Bolsos,1473.45,672.63,800.82,0,Regular,Físico,Online,Edición Limitada,Otoño,20,20,False,Europa
